node,category,P,R,Acc,F1
1,Bot,0.7355623100303952,0.6126582278481013,0.6919127086007703,0.6685082872928176
2,DDoS,0.9333149627996693,0.845270776141752,0.8276,0.8871136720796229
3,DoS GoldenEye,0.9018264840182648,0.9733859043863973,0.9120052338894341,0.9362408153590899
4,DoS Hulk,0.9394166043380703,0.9479245283018868,0.91,0.9436513899323816
5,DoS Slowhttptest,0.783978397839784,0.8132586367880486,0.7849462365591398,0.7983501374885427
6,DoS slowloris,0.8001618122977346,0.9428026692087702,0.8521906596051998,0.8656455142231948
7,FTP-Patator,0.776930409914204,0.6746688741721855,0.7131747483989022,0.7221976074435091
8,PortScan + Infiltration,0.9440715883668904,0.950212659494621,0.9152,0.9471321695760598
9,SSH-Patator + Heartbleed,0.772169167803547,0.8998410174880763,0.8219814241486069,0.8311306901615272
10,WebAttack BF + SQL + XSS,0.8179916317991632,0.8786516853932584,0.8354725787631272,0.847237269772481
,Average,0.8405423369207723,0.8538674979223098,0.8264483589965181,0.8447207553329227
