node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,client1: Bot + DDoS + DoS GoldenEye...,0.9446359964535513,0.9589,0.92216,0.9517145551089276,0.9446359964535513,0.9589,0.92216,0.9517145551089276,0.0,25000.0
2,client2: Bot + DDoS + DoS GoldenEye...,0.9455895807545343,0.8785,0.86236,0.9108110209688707,0.9455895807545343,0.8785,0.86236,0.9108110209688707,0.0,25000.0
3,client3: Bot + DDoS + DoS GoldenEye...,0.9131207105369399,0.8372075806929227,0.8230494921115193,0.8735179392113699,0.9131207105369399,0.8372075806929227,0.8230494921115193,0.8735179392113699,0.0,18508.0
4,client4: Bot + DDoS + DoS GoldenEye...,0.9657230298393267,0.94665,0.93044,0.9560914026006817,0.9657230298393267,0.94665,0.93044,0.9560914026006817,0.0,25000.0
5,client5: Bot + DDoS + DoS GoldenEye...,0.9502178594681224,0.94865,0.91916,0.9494332824580278,0.9502178594681224,0.94865,0.91916,0.9494332824580278,0.0,25000.0
6,client6: Bot + DDoS + DoS GoldenEye...,0.9590709096490331,0.9373,0.91784,0.948060486522025,0.9590709096490331,0.9373,0.91784,0.948060486522025,0.0,25000.0
7,client7: DDoS + DoS GoldenEye + DoS Hulk...,0.9120917303683114,0.956981407218374,0.8962624662130674,0.933997509339975,0.9120917303683114,0.956981407218374,0.8962624662130674,0.933997509339975,0.0,21458.0
8,client8: Bot + DDoS + DoS GoldenEye...,0.9919839679358717,0.81675,0.84812,0.8958784654619245,0.9919839679358717,0.81675,0.84812,0.8958784654619245,0.0,25000.0
9,client9: Bot + DDoS + DoS GoldenEye...,0.967082509881423,0.78295,0.80504,0.8653293545534925,0.967082509881423,0.78295,0.80504,0.8653293545534925,0.0,25000.0
10,client10: Bot + DDoS + DoS GoldenEye...,0.9429976851851852,0.9777,0.93488,0.9600353495679497,0.9429976851851852,0.9777,0.93488,0.9600353495679497,0.0,25000.0
,Average,0.9492513980072299,0.9041588987911297,0.8859311958324586,0.9244869365793245,0.9492513980072299,0.9041588987911297,0.8859311958324586,0.9244869365793245,0.0,23996.6
