node,category,P,R,Acc,F1
1,client1: Bot + DDoS + DoS GoldenEye...,0.9507064364207222,0.7553005737091544,0.7724,0.8418126216291354
2,client2: Bot + DDoS + DoS GoldenEye...,0.950997150997151,0.8382722250125565,0.8368,0.8910838227442606
3,client3: Bot + DDoS + DoS GoldenEye...,0.9271822704658526,0.7646400596792242,0.7860615883306321,0.8381030253475061
4,client4: Bot + DDoS + DoS GoldenEye...,0.9502915856706471,0.8585047666833918,0.8514,0.9020693291155925
5,client5: Bot + DDoS + DoS GoldenEye...,0.935611510791367,0.6470149253731343,0.6804,0.765
6,client6: Bot + DDoS + DoS GoldenEye...,0.9458128078817734,0.8174305033809166,0.8168,0.876947877485223
7,client7: DDoS + DoS GoldenEye + DoS Hulk...,0.941783345615328,0.7712733856366928,0.7865796831314072,0.8480424684804246
8,client8: Bot + DDoS + DoS GoldenEye...,0.947840260798696,0.8729046785088816,0.86,0.908830424589737
9,client9: Bot + DDoS + DoS GoldenEye...,0.9500297441998811,0.7923592160754155,0.799,0.8640605978628433
10,client10: Bot + DDoS + DoS GoldenEye...,0.9436950146627566,0.8109879032258065,0.8116,0.8723231227975061
,Average,0.9443950127504175,0.7928688237285174,0.8001041271462039,0.8608273290052229
