node,category,P,R,Acc,F1
1,Bot,0.637123745819398,1.0,0.7214377406931964,0.7783452502553626
2,DDoS,0.8764589297511561,1.0,0.8878,0.9341626569651449
3,DoS GoldenEye,0.7736641221374045,1.0,0.8060189728491985,0.8723907897568324
4,DoS Hulk,0.8750545137374618,1.0,0.8854,0.9333643446912432
5,DoS Slowhttptest,0.6355666875391359,1.0,0.7155425219941349,0.7771822358346095
6,DoS slowloris,0.6347058823529412,1.0,0.7010110736639383,0.7765383231378193
7,FTP-Patator,0.6768257619321449,1.0,0.7429094236047575,0.8072702331961591
8,PortScan + Infiltration,0.8692509855453351,1.0,0.8806,0.9300527240773286
9,SSH-Patator + Heartbleed,0.6604330708661418,1.0,0.7329721362229102,0.7954949614700652
10,WebAttack BF + SQL + XSS,0.6191904047976012,1.0,0.7036172695449242,0.7648148148148148
,Average,0.725827410447872,1.0,0.7777309138573061,0.836961633419938
