node,category,P,R,Acc,F1
1,Bot,0.7155688622754491,0.6112531969309463,0.6829268292682927,0.6593103448275862
2,DDoS,0.9167563688554,0.6411543287327478,0.6676,0.7545776727702304
3,DoS GoldenEye,0.8881401617250674,0.9573849878934625,0.8897612037945698,0.921463528315078
4,DoS Hulk,0.9445411589156926,0.9480778831752371,0.9138,0.9463062165192475
5,DoS Slowhttptest,0.7795844625112918,0.8282149712092131,0.7932551319648093,0.80316426244765
6,DoS slowloris,0.8473767885532592,0.941696113074205,0.8757823784304285,0.8920502092050209
7,FTP-Patator,0.7616683217477657,0.6572407883461868,0.707227813357731,0.7056117755289788
8,PortScan + Infiltration,0.9434567901234568,0.9467294350842418,0.9112,0.9450902794954242
9,SSH-Patator + Heartbleed,0.8161073825503355,0.9156626506024096,0.8506191950464397,0.8630234208658624
10,WebAttack BF + SQL + XSS,0.8101010101010101,0.9547619047619048,0.868144690781797,0.8765027322404372
,Average,0.8423301307358727,0.8402176259810554,0.8160317242644067,0.8367100442215516
