node,category,P,R,Acc,F1
1,Bot,0.6432038834951457,0.6708860759493671,0.6444159178433889,0.6567534076827757
2,DDoS,0.9063214013709063,0.8909408535063639,0.8388,0.8985653158822049
3,DoS GoldenEye,0.8446808510638298,0.9783144406111385,0.8662087013411842,0.9065996802923042
4,DoS Hulk,0.9038138642360278,0.9479245283018868,0.8784,0.925343811394892
5,DoS Slowhttptest,0.7379310344827587,0.9990662931839402,0.8137829912023461,0.8488694962316541
6,DoS slowloris,0.7357293868921776,0.9952335557673975,0.817043813192104,0.8460291734197731
7,FTP-Patator,0.7581658291457286,0.9991721854304636,0.8234217749313815,0.8621428571428571
8,PortScan + Infiltration,0.9131132508023843,0.9964973730297724,0.9214,0.9529848067950711
9,SSH-Patator + Heartbleed,0.6968215158924206,0.9062003179650239,0.7623839009287926,0.7878369039391845
10,WebAttack BF + SQL + XSS,0.7303754266211604,0.9617977528089887,0.7957992998833139,0.8302618816682832
,Average,0.787015644400254,0.9346033376554341,0.8161656399322512,0.8515387334448998
