node,category,P,R,Acc,F1
1,Bot,0.6740331491712708,0.6240409207161125,0.6598202824133504,0.648074369189907
2,DDoS,0.933911413170846,1.0,0.9436,0.9658264663111973
3,DoS GoldenEye,0.8781530568619068,0.9946731234866828,0.9031730454694145,0.932788374205268
4,DoS Hulk,0.9339346660165773,0.9563155267099351,0.9108,0.944992599901332
5,DoS Slowhttptest,0.7480383609415867,0.8234165067178503,0.7688172043010753,0.7839195979899497
6,DoS slowloris,0.8152260111022998,0.9081272084805654,0.8377467501203659,0.8591725867112411
7,FTP-Patator,0.7300380228136882,0.6580976863753213,0.6875571820677036,0.6922036953582695
8,PortScan + Infiltration,0.9265316718587746,0.8842913776015857,0.85,0.9049188640973631
9,SSH-Patator + Heartbleed,0.7896774193548387,0.9216867469879518,0.8335913312693498,0.8505906879777624
10,WebAttack BF + SQL + XSS,0.7773512476007678,0.9642857142857143,0.8471411901983664,0.8607863974495218
,Average,0.8206895018892556,0.8734934811361719,0.8242246985839626,0.8443273639191812
