node,category,P,R,Acc,F1
1,Bot,0.6818181818181818,0.6217616580310881,0.668806161745828,0.6504065040650406
2,DDoS,0.8942715700141443,0.6317761678740944,0.6454,0.7404479578392622
3,DoS GoldenEye,0.8550992155053069,0.9008264462809917,0.8305528295714752,0.8773674242424242
4,DoS Hulk,0.922620582924942,0.8971657888136444,0.858,0.9097151576805697
5,DoS Slowhttptest,0.7395182872435325,0.8095703125,0.7619745845552297,0.772960372960373
6,DoS slowloris,0.7865340474368784,0.9371011850501367,0.8324506499759268,0.8552412645590682
7,FTP-Patator,0.72262118491921,0.6804733727810651,0.6857273559011894,0.7009142359599477
8,PortScan + Infiltration,0.928030303030303,0.9901490275322051,0.9314,0.9580838323353293
9,SSH-Patator + Heartbleed,0.7468193384223919,0.9332273449920508,0.8134674922600619,0.8296819787985866
10,WebAttack BF + SQL + XSS,0.7752808988764045,0.9473684210526315,0.8331388564760793,0.8527291452111225
,Average,0.8052613610191296,0.8349419724907907,0.786091793048579,0.8147547873651725
