node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8156761412575366,0.9722792607802875,0.8762833675564682,0.8871194379391101,0.8160275743214132,0.9722792607802875,0.8765400410677618,0.8873272429140314,3.0,2489.0
2,DDoS,0.9831833603776369,0.99975,0.98612,0.9913974762624885,0.9834735133539915,0.99975,0.98636,0.9915449654112222,3.0,19896.0
3,DoS GoldenEye,0.8960239268121042,0.9902780478320047,0.9161324087400236,0.9407961577537637,0.8813427683810838,0.9929029749173635,0.9052727986392778,0.9338026881228856,3.0,12351.0
4,DoS Hulk,0.9915054270882492,0.94545,0.94988,0.9679301783931816,0.9933896437752479,0.94675,0.95236,0.9695092291543995,3.0,20027.0
5,DoS Slowhttptest,0.8657355679702048,0.8892501912777353,0.872897927258506,0.8773353462917531,0.8580144204104271,0.8877199693955623,0.867520531873289,0.8726144589639936,3.0,8058.0
6,DoS slowloris,0.7998046875,0.9125348189415042,0.8362060664419836,0.8524590163934426,0.80514825676116,0.9177344475394614,0.842176215695715,0.8577627353987677,3.0,7520.0
7,FTP-Patator,0.91692498450093,0.9974709155285787,0.9495929009239776,0.955503512880562,0.9385154507805034,0.9934243803743045,0.9611197511664075,0.9651896142190187,3.0,6529.0
8,PortScan + Infiltration,0.9571825853471423,0.99815,0.9628,0.9772371255140004,0.9571366927170734,0.99815,0.96276,0.9772132070391855,3.0,19825.0
9,SSH-Patator + Heartbleed,0.820236260914227,0.9888544891640867,0.8860681114551083,0.8966872543514879,0.8014539984958636,0.9897832817337461,0.8722910216718266,0.8857182435240338,3.0,5185.0
10,WebAttack BF + SQL + XSS,0.9277511961722488,0.9048063462435838,0.9171721885207653,0.9161351287502953,0.9086223055295221,0.9048063462435838,0.9069062062529165,0.9067103109656302,3.0,3361.0
,Average,0.897402413794028,0.9598824069767782,0.9153152970896834,0.9262600634530085,0.8943124624526286,0.960330066098431,0.9133306566367194,0.9247392695713168,3.0,10524.1
