node,category,P,R,Acc,F1
1,Bot,0.7308868501529052,0.6112531969309463,0.6919127086007703,0.6657381615598886
2,DDoS,0.917298663777537,0.6373902132998746,0.6652,0.7521468759253775
3,DoS GoldenEye,0.8909176029962547,0.9215496368038741,0.8707883545960091,0.9059747679124018
4,DoS Hulk,0.9408546117769672,0.9013979031452821,0.8756,0.920703722590515
5,DoS Slowhttptest,0.7828828828828829,0.8339731285988484,0.7976539589442815,0.8076208178438662
6,DoS slowloris,0.852589641434263,0.9452296819787986,0.8810784785748677,0.896522832006703
7,FTP-Patator,0.7654690618762475,0.6572407883461868,0.7095150960658737,0.7072383586906409
8,PortScan + Infiltration,0.9422276621787026,0.9536669970267592,0.9154,0.9479128186183967
9,SSH-Patator + Heartbleed,0.8218623481781376,0.9171686746987951,0.8552631578947368,0.8669039145907473
10,WebAttack BF + SQL + XSS,0.820040899795501,0.9547619047619048,0.8751458576429405,0.8822882288228823
,Average,0.8465030225049398,0.8333632125591268,0.8137557612319479,0.8353050498561417
