node,category,P,R,Acc,F1
1,Bot,0.21739130434782608,0.012658227848101266,0.4762516046213094,0.023923444976076555
2,DDoS,0.9744079449961803,0.6366358871974045,0.6954,0.7701132075471698
3,DoS GoldenEye,0.964200477326969,0.7964514539181863,0.8452731436048413,0.8723346828609987
4,DoS Hulk,0.9777842736042093,0.8415094339622642,0.8588,0.9045429962141698
5,DoS Slowhttptest,0.927536231884058,0.7170868347338936,0.8225806451612904,0.8088467614533965
6,DoS slowloris,0.38,0.03622497616777884,0.483389504092441,0.06614447345517842
7,FTP-Patator,0.0,0.0,0.4149130832570906,0.0
8,PortScan + Infiltration,0.11842105263157894,0.002251688766574931,0.189,0.00441934691873312
9,SSH-Patator + Heartbleed,0.0,0.0,0.4806501547987616,0.0
10,WebAttack BF + SQL + XSS,0.08333333333333333,0.0044943820224719105,0.4574095682613769,0.008528784648187633
,Average,0.4643074618124155,0.3047312884616676,0.5723667703797111,0.34588536980739104
