node,category,P,R,Acc,F1
1,Bot,0.7050147492625368,0.6112531969309463,0.6765083440308087,0.6547945205479452
2,DDoS,0.8955595026642984,0.6326223337515684,0.6484,0.7414705882352941
3,DoS GoldenEye,0.854493580599144,0.8702179176755448,0.8122342165521753,0.8622840690978887
4,DoS Hulk,0.9287727389187804,0.9048926610084873,0.8682,0.9166772031862436
5,DoS Slowhttptest,0.7448453608247423,0.8320537428023033,0.7693059628543499,0.786038077969175
6,DoS slowloris,0.8174846625766872,0.941696113074205,0.8536350505536832,0.8752052545155994
7,FTP-Patator,0.7229029217719133,0.6572407883461868,0.6825251601097896,0.6885098743267505
8,PortScan + Infiltration,0.933237958989032,0.9697720515361744,0.9196,0.9511543134872418
9,SSH-Patator + Heartbleed,0.7793367346938775,0.9201807228915663,0.8250773993808049,0.8439226519337016
10,WebAttack BF + SQL + XSS,0.7756286266924565,0.9547619047619048,0.8424737456242707,0.855923159018143
,Average,0.815727683699347,0.8294691432778887,0.7897959879105882,0.8175979712317982
