precision,recall
0.20255474452554745,1.0
0.20292504570383912,1.0
0.2032967032967033,1.0
0.2036697247706422,1.0
0.20404411764705882,1.0
0.20441988950276244,1.0
0.2047970479704797,1.0
0.20517560073937152,1.0
0.20555555555555555,1.0
0.20593692022263452,1.0
0.20631970260223048,1.0
0.20708955223880596,1.0
0.20747663551401868,1.0
0.20786516853932585,1.0
0.20825515947467166,1.0
0.20864661654135339,1.0
0.20943396226415095,1.0
0.21022727272727273,1.0
0.21062618595825428,1.0
0.21102661596958175,1.0
0.21142857142857144,1.0
0.21183206106870228,1.0
0.21223709369024857,1.0
0.21264367816091953,1.0
0.21305182341650672,1.0
0.21346153846153845,1.0
0.2138728323699422,1.0
0.21428571428571427,1.0
0.21470019342359767,1.0
0.21511627906976744,1.0
0.21553398058252426,1.0
0.21595330739299612,1.0
0.21637426900584794,1.0
0.216796875,1.0
0.2172211350293542,1.0
0.21764705882352942,1.0
0.2180746561886051,1.0
0.21850393700787402,1.0
0.21893491124260356,1.0
0.21936758893280633,1.0
0.2198019801980198,1.0
0.22023809523809523,1.0
0.220675944333996,1.0
0.22111553784860558,1.0
0.2215568862275449,1.0
0.222,1.0
0.22244488977955912,1.0
0.22289156626506024,1.0
0.22334004024144868,1.0
0.22379032258064516,1.0
0.22424242424242424,1.0
0.22469635627530365,1.0
0.22515212981744423,1.0
0.22560975609756098,1.0
0.22606924643584522,1.0
0.22653061224489796,1.0
0.22699386503067484,1.0
0.22745901639344263,1.0
0.22792607802874743,1.0
0.22839506172839505,1.0
0.2288659793814433,1.0
0.22933884297520662,1.0
0.22981366459627328,1.0
0.23029045643153526,1.0
0.23076923076923078,1.0
0.23125,1.0
0.23173277661795408,1.0
0.23221757322175732,1.0
0.23270440251572327,1.0
0.23319327731092437,1.0
0.2336842105263158,1.0
0.23417721518987342,1.0
0.2346723044397463,1.0
0.23516949152542374,1.0
0.2356687898089172,1.0
0.23617021276595745,1.0
0.23667377398720682,1.0
0.23717948717948717,1.0
0.23768736616702354,1.0
0.23819742489270387,1.0
0.23870967741935484,1.0
0.23922413793103448,1.0
0.23974082073434125,1.0
0.24025974025974026,1.0
0.24078091106290672,1.0
0.24130434782608695,1.0
0.24183006535947713,1.0
0.2423580786026201,1.0
0.24288840262582057,1.0
0.24342105263157895,1.0
0.24395604395604395,1.0
0.2444933920704846,1.0
0.24503311258278146,1.0
