node,category,P,R,Acc,F1
1,Bot,0.72,0.6494845360824743,0.699614890885751,0.6829268292682927
2,DDoS,0.8915254237288136,0.5951722403821976,0.6204,0.7138118214716526
3,DoS GoldenEye,0.8516609392898052,0.7236009732360097,0.7294733398756952,0.7824256774533017
4,DoS Hulk,0.9048611111111111,0.6562578695542685,0.6722,0.7607648518464458
5,DoS Slowhttptest,0.747136563876652,0.8091603053435115,0.7619745845552297,0.7769125057260651
6,DoS slowloris,0.7667610953729934,0.7256478999106345,0.7332691381800674,0.7456382001836547
7,FTP-Patator,0.7493061979648473,0.6864406779661016,0.7067703568161025,0.7164971251658558
8,PortScan + Infiltration,0.9360902255639098,0.999247554552295,0.945,0.9666383598204538
9,SSH-Patator + Heartbleed,0.7681528662420383,0.945141065830721,0.8320433436532507,0.8475052705551651
10,WebAttack BF + SQL + XSS,0.7784431137724551,0.935251798561151,0.838973162193699,0.8496732026143791
,Average,0.8113937536922627,0.7725404921419365,0.7539718816159795,0.7842793844105266
