node,category,P,R,Acc,F1
1,Bot,1.0,0.0076726342710997444,0.5019255455712451,0.015228426395939087
2,DDoS,0.9990154250082048,0.7638644918444165,0.8112,0.8657565415244596
3,DoS GoldenEye,0.9985559566787003,0.6697336561743341,0.7762512266928361,0.8017391304347826
4,DoS Hulk,0.9993218040013564,0.735646530204693,0.7878,0.8474478792235801
5,DoS Slowhttptest,1.0,0.07485604606525911,0.5288367546432062,0.1392857142857143
6,DoS slowloris,0.9957203994293866,0.6166077738515902,0.7896003851709196,0.7615930169121659
7,FTP-Patator,0.9936908517350158,0.2699228791773779,0.6093321134492223,0.42452830188679247
8,PortScan + Infiltration,0.978494623655914,0.04509415262636274,0.2284,0.08621506395073425
9,SSH-Patator + Heartbleed,0.75,0.009036144578313253,0.4891640866873065,0.017857142857142856
10,WebAttack BF + SQL + XSS,0.0,0.0,0.5099183197199533,0.0
,Average,0.8714799060508579,0.31924343087934465,0.603242843193469,0.39596512174713105
