node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8082879866052741,0.9912731006160165,0.8780800821355236,0.8904772884482361,0.8210300429184549,0.9820328542094456,0.8839835728952772,0.8943431510051426,3.0,2481.0
2,DDoS,0.9707724425887265,0.99975,0.97572,0.9850481562677045,0.9713383531697838,0.99975,0.9762,0.98533941111248,3.0,19865.0
3,DoS GoldenEye,0.9133880825057296,0.9299047248687536,0.8934973178071438,0.9215724058194431,0.8961840628507295,0.9315574567373128,0.881329320947272,0.9135284583849748,3.0,12357.0
4,DoS Hulk,0.9902474832214765,0.9443,0.948,0.9667280917280917,0.974894319001959,0.94555,0.93696,0.9599979694400731,3.0,20145.0
5,DoS Slowhttptest,0.9564356435643564,0.8314843152257078,0.8945052796245601,0.8895937787782666,0.9331320103537533,0.8274674827850038,0.8815017598748534,0.8771289537712895,3.0,8131.0
6,DoS slowloris,0.792551600358959,0.984029712163417,0.8581608088589312,0.8779719990058819,0.7777777777777778,0.984029712163417,0.8459316321617718,0.868830955894409,3.0,8352.0
7,FTP-Patator,0.9050022946305645,0.9974709155285787,0.9418168511572592,0.9489894128970163,0.9250706880301602,0.9929185634800203,0.9525203549538012,0.957794584044889,3.0,6736.0
8,PortScan + Infiltration,0.9573293654603052,0.99725,0.96224,0.9768820100896312,0.9463828576846497,0.99815,0.95328,0.9715773592251911,3.0,20105.0
9,SSH-Patator + Heartbleed,0.9165388155876035,0.9247678018575851,0.9202786377708978,0.9206349206349206,0.8888228299643282,0.9256965944272446,0.904953560371517,0.9068850470124356,3.0,5051.0
10,WebAttack BF + SQL + XSS,0.7983333333333333,0.8940737284181055,0.8341110592627158,0.8434954875632842,0.7800324675324676,0.8968735417638825,0.821978534764349,0.8343824614716735,3.0,3411.0
,Average,0.9008887047856329,0.9494304298678164,0.9106410036617032,0.9221393551232477,0.8914665409284064,0.9484026205566328,0.9038638735968842,0.9169808351362556,3.0,10663.4
