node,category,P,R,Acc,F1
1,client1: DDoS,0.9464842812574994,0.9882235028814833,0.946,0.9669036528560921
2,client2: PortScan,0.9165413533834587,0.6093476630842289,0.643,0.7320222188860531
3,client3: PortScan,0.9264150943396227,0.6163695706753703,0.6554,0.74023820292477
4,client4: DoS Hulk,0.945959595959596,0.9379068602904357,0.9076,0.9419160170983153
5,client5: DoS Hulk,0.952476741262258,0.945581627558662,0.9186,0.9490166604033571
6,client6: DoS Hulk,0.9472229203317416,0.945322297466767,0.9144,0.94627165453176
7,client7: DoS Hulk,0.945679012345679,0.9517892644135189,0.9172,0.9487243002229379
8,client8: DDoS,0.9447822914132814,0.9813036887316827,0.9398,0.9626967406122197
9,client9: DDoS,0.9501095156972499,0.9843671205244579,0.9466,0.9669349845201238
10,client10: DoS GoldenEye,0.8945260347129506,0.9867452135493373,0.9136408243375859,0.938375350140056
11,client11: FTP-Patator,0.7974051896207585,0.6675020885547202,0.7250686184812443,0.726693951796271
12,client12: DoS slowloris,0.7657342657342657,0.6072088724584104,0.698603755416466,0.677319587628866
13,client13: DoS Slowhttptest,0.7702970297029703,0.7649950835791544,0.7697947214076246,0.7676369018253577
14,client14: SSH-Patator,0.806282722513089,0.9207772795216741,0.843944099378882,0.8597348220516399
15,client15: Bot,0.6435185185185185,0.3648293963254593,0.5905006418485238,0.4656616415410385
16,client16: Web Attack - Brute Force,0.8080495356037152,0.90625,0.8486394557823129,0.8543371522094927
17,client17: Web Attack - XSS,0.8076923076923077,0.9333333333333333,0.8505747126436781,0.865979381443299
18,client18: Infiltration,0.75,0.42857142857142855,0.6428571428571429,0.5454545454545454
19,client19: Web Attack - Sql Injection,1.0,0.2857142857142857,0.375,0.4444444444444444
20,client20: Heartbleed,1.0,0.3333333333333333,0.5,0.5
,Average,0.875958820504448,0.7579735955283873,0.7773611986076729,0.790018110529532
