node,category,P,R,Acc,F1
1,client1: DDoS,0.9281547436291065,0.9482434127979925,0.905,0.9380915438324282
2,client2: PortScan,0.8894168466522678,0.9245621912887292,0.8702173247627794,0.9066490532804932
3,client3: PortScan,0.9064901793339026,0.9258613170518971,0.8809305172941536,0.9160733549083063
4,client4: PortScan,0.8949416342412452,0.9232827832292596,0.8729721456994184,0.9088913282107574
5,client5: PortScan,0.8983634797588286,0.924235711120957,0.8754208754208754,0.9111159641843197
6,client6: PortScan,0.8839897260273972,0.9251792114695341,0.8659320477502296,0.9041155866900175
7,client7: PortScan,0.8892703862660944,0.925,0.869605142332415,0.9067833698030635
8,client8: PortScan,0.8925549915397631,0.9278803869832893,0.8720538720538721,0.9098749460974558
9,client9: PortScan,0.8935622317596567,0.9216467463479415,0.8699112335475971,0.907387230333406
10,client10: DoS Hulk,0.9023861171366594,0.9497716894977168,0.8940208794685226,0.9254727474972191
11,client11: DoS Hulk,0.8918103448275863,0.9552169898430286,0.8899082568807339,0.9224253232278199
12,client12: DoS Hulk,0.8992618323925314,0.952183908045977,0.8937045238848466,0.9249665029030817
13,client13: DoS Hulk,0.894524236983842,0.9392082940622055,0.8848465675419172,0.9163218390804597
14,client14: DoS Hulk,0.8938207136640557,0.9491682070240296,0.8880101233786777,0.920663379650381
15,client15: DoS Hulk,0.8941124780316344,0.9443155452436195,0.8857956342929453,0.9185285488603024
16,client16: DoS Hulk,0.89995687796464,0.9486363636363636,0.8908573236317621,0.9236556760345209
17,client17: DoS Hulk,0.8940602836879432,0.9523135033050047,0.8924391015501424,0.922267946959305
18,client18: DoS Hulk,0.8870402802101576,0.9436422915696321,0.8801012337867763,0.9144662604378244
19,client19: DoS Hulk,0.9025032938076416,0.9470046082949308,0.8933881683011705,0.9242185743197662
20,client20: DoS Hulk,0.8938740293356342,0.9513314967860422,0.8886428345460298,0.9217081850533808
21,client21: DoS Hulk,0.8850524475524476,0.9458197104156936,0.8801012337867763,0.9144276360352224
22,client22: DoS Hulk,0.9037620297462817,0.9468377635197067,0.8937045238848466,0.9247985675917636
23,client23: DoS Hulk,0.8974923009238891,0.9523809523809523,0.8940208794685226,0.9241223103057757
24,client24: DoS Hulk,0.8926380368098159,0.9430555555555555,0.8835443037974684,0.9171544349392166
25,client25: DoS Hulk,0.8907079646017699,0.9517730496453901,0.8895569620253164,0.9202285714285714
26,client26: DoS GoldenEye,0.9029385574354408,0.9778206364513018,0.9136408243375859,0.9388888888888889
27,client27: DDoS,0.8612975391498882,0.94536525475752,0.8703846153846154,0.9013754755633596
28,client28: DDoS,0.8639186900056465,0.9444444444444444,0.8726923076923077,0.9023886759068122
29,client29: DDoS,0.8525345622119815,0.9384908053265695,0.8642307692307692,0.8934500452761848
30,client30: DDoS,0.859025787965616,0.9433606041535557,0.8707692307692307,0.8992201559688062
31,client31: DDoS,0.8660812294182217,0.9540507859733979,0.8769230769230769,0.9079401611047181
32,client32: DDoS,0.86368843069874,0.9419113054341037,0.8726923076923077,0.9011054675829101
33,client33: DDoS,0.8624064478986759,0.9403640929064658,0.8715384615384615,0.8996996996996997
34,client34: DDoS,0.852803738317757,0.9383033419023136,0.8661538461538462,0.8935128518971848
35,client35: DDoS,0.868002357100766,0.9400127632418634,0.8776923076923077,0.9025735294117647
36,client36: DDoS,0.8681765389082462,0.9468017732742242,0.8803846153846154,0.9057861254165405
37,client37: DDoS,0.8696145124716553,0.9411042944785276,0.8746153846153846,0.9039481437831467
38,client38: DDoS,0.8742953776775648,0.9428571428571428,0.8780769230769231,0.9072828312372039
39,client39: DDoS,0.8624577226606539,0.9473684210526315,0.8734615384615385,0.902921215697846
40,client40: DDoS,0.8603448275862069,0.9350405996252342,0.8665384615384616,0.8961388805746783
41,client41: FTP-Patator,0.7659574468085106,0.6993243243243243,0.7214089661482159,0.7311258278145696
42,client42: DoS slowloris,0.8064777327935223,0.924791086350975,0.8459316321617718,0.8615916955017301
43,client43: DoS Slowhttptest,0.7839335180055401,0.8009433962264151,0.7825024437927663,0.7923471768548763
44,client44: SSH-Patator,0.7881705639614855,0.9182692307692307,0.8408385093167702,0.848260547742413
45,client45: Bot,0.7249283667621776,0.6640419947506562,0.7124518613607189,0.6931506849315069
46,client46: Web Attack - Brute Force,0.8064516129032258,0.9259259259259259,0.8503401360544217,0.8620689655172413
47,client47: Web Attack - XSS,0.7924528301886793,0.9264705882352942,0.8352490421455939,0.8542372881355932
48,client48: Infiltration,1.0,0.42857142857142855,0.7142857142857143,0.6
49,client49: Web Attack - Sql Injection,1.0,0.5,0.625,0.6666666666666666
50,client50: Heartbleed,1.0,0.3333333333333333,0.5,0.5
,Average,0.8771141175562999,0.8963503852696466,0.853249773696904,0.8782017976567839
