node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7940436241610739,0.9717659137577002,0.8598562628336756,0.8739612188365651,0.7747858017135862,0.9748459958932238,0.8457392197125256,0.8633780404637418,5.0,3572.0
2,DDoS,0.9696925613422559,0.99985,0.97488,0.9845403968293043,0.9696455413858314,0.99985,0.97484,0.9845161607956084,5.0,22761.0
3,DoS GoldenEye,0.8942932396839333,0.9902780478320047,0.914693183304985,0.9398412991326813,0.8760507805798593,0.9929029749173635,0.9006934449823368,0.9308239154210718,5.0,14046.0
4,DoS Hulk,0.9912239213831521,0.9431,0.9478,0.9665633247072689,0.9752168525402726,0.9444,0.93632,0.9595610648242228,5.0,22899.0
5,DoS Slowhttptest,0.9074220292143703,0.8793037490436113,0.892452092295659,0.8931416359044103,0.9325977933801404,0.8892501912777353,0.9105396949550254,0.910408303143053,5.0,9200.0
6,DoS slowloris,0.7906099033816425,0.9725162488393686,0.8521906596051998,0.8721791989341328,0.8015752802181157,0.9827298050139276,0.8649012999518536,0.8829565362476016,5.0,8491.0
7,FTP-Patator,0.9012797074954296,0.9974709155285787,0.9393468118195957,0.9469387755102041,0.9278808051989221,0.9870173663800371,0.9513310767541854,0.9565359477124183,5.0,6789.0
8,PortScan + Infiltration,0.9524649566129494,0.99885,0.9592,0.9751061648850491,0.9553460323537858,0.99805,0.96112,0.9762312319655695,5.0,22761.0
9,SSH-Patator + Heartbleed,0.8801322678423809,0.9888544891640867,0.9270897832817337,0.9313310978276717,0.8551227321237994,0.9922600619195047,0.9120743034055727,0.9186013184293493,5.0,5640.0
10,WebAttack BF + SQL + XSS,0.8686096512183469,0.8483434437704153,0.8600093327111525,0.8583569405099151,0.8799612778315585,0.8483434437704153,0.8663089127391507,0.8638631503920171,5.0,3488.0
,Average,0.8949771862335535,0.9590332807935766,0.9127518125852001,0.9241960053077204,0.8948182897325871,0.9609649839172208,0.9123867952500649,0.9246875669394654,5.0,11964.7
