node,category,P,R,Acc,F1
1,Bot,0.7126099706744868,0.6151898734177215,0.6790757381258024,0.6603260869565217
2,DDoS,0.9088016967126193,0.6416271524831545,0.6612,0.7521942656524283
3,DoS GoldenEye,0.888,0.9300147856086742,0.8756951259404645,0.908521906596052
4,DoS Hulk,0.927979274611399,0.9011320754716982,0.8658,0.9143586470963625
5,DoS Slowhttptest,0.7616534740545294,0.8085901027077498,0.7673509286412512,0.7844202898550725
6,DoS slowloris,0.7784,0.9275500476644424,0.8300433317284545,0.8464549804262723
7,FTP-Patator,0.7532347504621072,0.6746688741721855,0.6980786825251601,0.7117903930131004
8,PortScan + Infiltration,0.9319938176197836,0.9051788841631223,0.8714,0.9183906587130346
9,SSH-Patator + Heartbleed,0.7669376693766937,0.8998410174880763,0.8181114551083591,0.8280907095830286
10,WebAttack BF + SQL + XSS,0.7927063339731286,0.9280898876404494,0.8366394399066511,0.855072463768116
,Average,0.8222316987484748,0.8231882700817273,0.7903394701976143,0.8179620401659988
