node,category,P,R,Acc,F1
1,Bot,0.7053571428571429,0.6220472440944882,0.6880616174582799,0.6610878661087866
2,DDoS,0.9318660735190821,1.0,0.9418,0.964731547691189
3,DoS GoldenEye,0.8747281426707264,0.992106561420819,0.9005561007523716,0.9297272306981045
4,DoS Hulk,0.9303621169916435,0.9987540493396462,0.939,0.9633457517125346
5,DoS Slowhttptest,0.7626827171109201,0.8738916256157635,0.8025415444770283,0.8145087235996327
6,DoS slowloris,0.7617302052785924,0.9629286376274329,0.824265767934521,0.8505935325419566
7,FTP-Patator,0.8001359619306594,1.0,0.8655077767612077,0.8889728096676737
8,PortScan + Infiltration,0.9206030150753769,0.9231544469639708,0.8758,0.9218769656560574
9,SSH-Patator + Heartbleed,0.7668711656441718,0.9314456035767511,0.8173374613003096,0.8411843876177658
10,WebAttack BF + SQL + XSS,0.7565922920892495,0.9031476997578692,0.8133022170361727,0.8233995584988962
,Average,0.8210928833167566,0.9207475868396742,0.846817248571989,0.8659428373792597
