node,category,P,R,Acc,F1
1,Bot,0.7521865889212828,0.6632390745501285,0.7227214377406932,0.7049180327868853
2,DDoS,0.9449173760640961,0.9501510574018127,0.9164,0.9475269897062516
3,DoS GoldenEye,0.8989266547406082,0.9843290891283056,0.915603532875368,0.9396914446002805
4,DoS Hulk,0.9415584415584416,0.9396809571286141,0.9048,0.9406187624750499
5,DoS Slowhttptest,0.808641975308642,0.875,0.8299120234604106,0.84051329055912
6,DoS slowloris,0.8260175578611333,0.9663865546218487,0.8777082330284064,0.8907056798623064
7,FTP-Patator,0.827734095782702,0.9948453608247423,0.8870082342177493,0.9036285602809208
8,PortScan + Infiltration,0.9417799435752757,0.9230769230769231,0.8934,0.9323346451694807
9,SSH-Patator + Heartbleed,0.7965194109772423,0.932601880877743,0.8490712074303406,0.8592057761732852
10,WebAttack BF + SQL + XSS,0.8099173553719008,0.8909090909090909,0.8366394399066511,0.8484848484848485
,Average,0.8548199400161325,0.9120219988519208,0.8633264108659618,0.8807628030098428
