node,category,P,R,Acc,F1
1,Bot,0.6787564766839378,0.6533665835411472,0.6623876765083441,0.6658195679796697
2,DDoS,0.9338457954810157,1.0,0.9432,0.9657913755721513
3,DoS GoldenEye,0.8948046371833405,0.9952244508118434,0.9165848871442591,0.942346823423016
4,DoS Hulk,0.9334637964774951,0.9556724267468069,0.9102,0.9444375696077218
5,DoS Slowhttptest,0.7927125506072874,0.9201127819548872,0.8333333333333334,0.8516746411483254
6,DoS slowloris,0.7877394636015326,0.969811320754717,0.8512277323062108,0.8693446088794926
7,FTP-Patator,0.8050964187327824,0.9982920580700256,0.8696248856358646,0.8913457872664887
8,PortScan + Infiltration,0.9252918287937744,0.8953313253012049,0.859,0.9100650593187907
9,SSH-Patator + Heartbleed,0.7520215633423181,0.9207920792079208,0.8204334365325078,0.827893175074184
10,WebAttack BF + SQL + XSS,0.7941176470588235,0.9440559440559441,0.8494749124854143,0.8626198083067093
,Average,0.8297850177962308,0.9252658970444496,0.8515466863945933,0.8731338416576551
