node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8201623237932507,0.9856262833675564,0.8847535934291582,0.8953135929121008,0.8201623237932507,0.9856262833675564,0.8847535934291582,0.8953135929121008,0.0,3896.0
2,DDoS,0.9827518427518428,0.99995,0.98592,0.991276332094176,0.9827518427518428,0.99995,0.98592,0.991276332094176,0.0,25000.0
3,DoS GoldenEye,0.9464783497491173,0.9902780478320047,0.9557765275415413,0.9678829342455341,0.9464783497491173,0.9902780478320047,0.9557765275415413,0.9678829342455341,0.0,15286.0
4,DoS Hulk,0.991011826544021,0.9427,0.94732,0.966252402306214,0.991011826544021,0.9427,0.94732,0.966252402306214,0.0,25000.0
5,DoS Slowhttptest,0.9193518689007549,0.9550497322111706,0.9342002346499805,0.9368608687494137,0.9193518689007549,0.9550497322111706,0.9342002346499805,0.9368608687494137,0.0,10228.0
6,DoS slowloris,0.9204946996466431,0.5805013927576602,0.7564756860857005,0.7119918004783055,0.9204946996466431,0.5805013927576602,0.7564756860857005,0.7119918004783055,0.0,10385.0
7,FTP-Patator,0.8992259826984368,0.9989883662114315,0.9387064312505717,0.9464856230031949,0.8992259826984368,0.9989883662114315,0.9387064312505717,0.9464856230031949,0.0,10931.0
8,PortScan + Infiltration,0.9489505176180074,0.99915,0.95632,0.9734034780067222,0.9489505176180074,0.99915,0.95632,0.9734034780067222,0.0,25000.0
9,SSH-Patator + Heartbleed,0.9154044012575021,0.991640866873065,0.95,0.9519988111160648,0.9154044012575021,0.991640866873065,0.95,0.9519988111160648,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.9106118546845124,0.8889407372841811,0.9008399440037331,0.8996458087367178,0.9106118546845124,0.8889407372841811,0.9008399440037331,0.8996458087367178,0.0,4286.0
,Average,0.925444366764409,0.933282542653707,0.9210312416960684,0.9241111651648444,0.925444366764409,0.933282542653707,0.9210312416960684,0.9241111651648444,0.0,13647.2
