node,category,P,R,Acc,F1
1,Bot,0.6994047619047619,0.6167979002624672,0.6829268292682927,0.6555090655509066
2,DDoS,0.930341280972417,1.0,0.9404,0.9639137805764108
3,DoS GoldenEye,0.8720728534258456,0.992106561420819,0.8982662741249591,0.9282252480960074
4,DoS Hulk,0.9284225156358582,0.9987540493396462,0.9372,0.9623049219687875
5,DoS Slowhttptest,0.7591489361702127,0.8788177339901477,0.8015640273704789,0.8146118721461187
6,DoS slowloris,0.7554112554112554,0.9703429101019463,0.8213769860375542,0.8494929006085192
7,FTP-Patator,0.7995923913043478,1.0,0.8650503202195792,0.888637221593054
8,PortScan + Infiltration,0.9202207727044657,0.9241622574955908,0.8762,0.9221873035826524
9,SSH-Patator + Heartbleed,0.7640586797066015,0.9314456035767511,0.815015479876161,0.8394895903290799
10,WebAttack BF + SQL + XSS,0.7490196078431373,0.9249394673123487,0.8144690781796966,0.8277356446370531
,Average,0.8177693055078903,0.9237366483499716,0.8452468995076721,0.865210754908859
