node,category,P,R,Acc,F1
1,Bot,0.6884272997032641,0.6089238845144357,0.6739409499358151,0.6462395543175488
2,DDoS,0.9191176470588235,0.8793969849246231,0.8424,0.8988186954288649
3,DoS GoldenEye,0.8599137931034483,0.9842131228416379,0.8832188420019627,0.9178743961352657
4,DoS Hulk,0.922165820642978,0.9506603538499876,0.896,0.9361963190184049
5,DoS Slowhttptest,0.7291849255039439,0.819704433497537,0.7595307917888563,0.7717996289424861
6,DoS slowloris,0.7503681885125184,0.9443929564411492,0.8078960038517092,0.8362741075092327
7,FTP-Patator,0.710387323943662,0.6856414613423959,0.6802378774016469,0.6977950713359273
8,PortScan + Infiltration,0.919080919080919,0.927185689090451,0.8774,0.9231155148626615
9,SSH-Patator + Heartbleed,0.7604422604422605,0.9225037257824144,0.8088235294117647,0.8336700336700337
10,WebAttack BF + SQL + XSS,0.7389635316698656,0.9322033898305084,0.808634772462077,0.8244111349036403
,Average,0.7998051709661682,0.865482600211514,0.8038082766853831,0.8286194456124066
