node,category,P,R,Acc,F1
1,Bot,0.0989010989010989,0.023316062176165803,0.41078305519897307,0.03773584905660377
2,DDoS,0.9288321167883211,0.6357731701224082,0.6694,0.754856888625241
3,DoS GoldenEye,0.9006685768863419,0.9168692270296548,0.8760222440300949,0.9086966995904602
4,DoS Hulk,0.9430529923543369,0.8971657888136444,0.8748,0.9195372750642673
5,DoS Slowhttptest,0.7852882703777336,0.771484375,0.7800586510263929,0.7783251231527094
6,DoS slowloris,0.7508610792192881,0.5961713764813127,0.6822339913336543,0.6646341463414634
7,FTP-Patator,0.0,0.0,0.3627630375114364,0.0
8,PortScan + Infiltration,0.04205607476635514,0.0022733013387218996,0.169,0.004313443565780014
9,SSH-Patator + Heartbleed,0.5086505190311419,0.23370429252782193,0.5170278637770898,0.3202614379084967
10,WebAttack BF + SQL + XSS,0.23076923076923078,0.05491990846681922,0.42473745624270715,0.08872458410351201
,Average,0.518907995909385,0.4131677501956549,0.5766826299120348,0.4477085447408534
