node,category,P,R,Acc,F1
1,Bot,0.7581699346405228,0.6089238845144357,0.7137355584082157,0.6754002911208151
2,DDoS,0.9221341023792358,0.642713567839196,0.6724,0.7574770506366597
3,DoS GoldenEye,0.894811994288434,0.9274790330537741,0.8796205430160288,0.9108527131782945
4,DoS Hulk,0.9423879040667362,0.9008223274358336,0.8762,0.9211364505032488
5,DoS Slowhttptest,0.7961847389558233,0.7812807881773399,0.79227761485826,0.7886623570363004
6,DoS slowloris,0.6832460732984293,0.48378127896200185,0.6153105440539239,0.566467715680955
7,FTP-Patator,0.7804642166344294,0.6856414613423959,0.7268984446477584,0.7299864314789688
8,PortScan + Infiltration,0.9385113268608414,0.8767951625094482,0.8566,0.9066041422430637
9,SSH-Patator + Heartbleed,0.8198675496688742,0.9225037257824144,0.8544891640866873,0.8681626928471248
10,WebAttack BF + SQL + XSS,0.813953488372093,0.9322033898305084,0.8646441073512252,0.8690744920993227
,Average,0.8349731329165421,0.7762144619447348,0.78521759764221,0.7993824336824753
