node,category,P,R,Acc,F1
1,Bot,0.6834733893557423,0.6177215189873417,0.6611039794608472,0.648936170212766
2,DDoS,0.9329296693060084,0.9997504367357125,0.9422,0.9651849174798217
3,DoS GoldenEye,0.8758169934640523,0.9906357811729917,0.9005561007523716,0.9296947271045328
4,DoS Hulk,0.9269544924154026,0.999245283018868,0.9368,0.9617433414043584
5,DoS Slowhttptest,0.7669753086419753,0.9281045751633987,0.8147605083088955,0.8398817068018589
6,DoS slowloris,0.7735271614384086,0.9637750238322211,0.8391911410688493,0.8582342954159593
7,FTP-Patator,0.8010610079575596,1.0,0.8627630375114365,0.8895434462444771
8,PortScan + Infiltration,0.9249550244153174,0.9004253189892419,0.862,0.912525354969574
9,SSH-Patator + Heartbleed,0.7490196078431373,0.9109697933227345,0.8080495356037152,0.8220946915351507
10,WebAttack BF + SQL + XSS,0.7858508604206501,0.9235955056179775,0.8296382730455076,0.8491735537190083
,Average,0.8220563515258252,0.9234223236840489,0.8457062575751622,0.8677012204887508
