node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,client1: Bot + DDoS + DoS GoldenEye...,0.9505382959089511,0.8137673144783273,0.8190686621920207,0.8768514840247432,0.9505382959089511,0.8137673144783273,0.8190686621920207,0.8768514840247432,0.0,23987.0
2,client2: Bot + DDoS + DoS GoldenEye...,0.9597608274078863,0.89085,0.8828,0.9240224043149051,0.9597608274078863,0.89085,0.8828,0.9240224043149051,0.0,25000.0
3,client3: Bot + DDoS + DoS GoldenEye...,0.9513004388312105,0.9093978615644345,0.8907809508290219,0.9298773311014046,0.9513004388312105,0.9093978615644345,0.8907809508290219,0.9298773311014046,0.0,24547.0
4,client4: Bot + DDoS + DoS GoldenEye...,0.9390461997019374,0.94515,0.90704,0.9420882133067531,0.9390461997019374,0.94515,0.90704,0.9420882133067531,0.0,25000.0
5,client5: Bot + DDoS + DoS GoldenEye...,0.9918766187897339,0.8425,0.86848,0.9111063047474857,0.9918766187897339,0.8425,0.86848,0.9111063047474857,0.0,25000.0
6,client6: DDoS + DoS GoldenEye + DoS Hulk...,0.9802813841056005,0.9023,0.90732,0.939675596865318,0.9802813841056005,0.9023,0.90732,0.939675596865318,0.0,25000.0
7,client7: Bot + DDoS + DoS GoldenEye...,0.9593967517401392,0.9097,0.89696,0.9338876912021353,0.9593967517401392,0.9097,0.89696,0.9338876912021353,0.0,25000.0
8,client8: Bot + DDoS + DoS GoldenEye...,0.9454917353087512,0.85515,0.84468,0.898054556433616,0.9454917353087512,0.85515,0.84468,0.898054556433616,0.0,25000.0
9,client9: Bot + DDoS + DoS GoldenEye...,0.9422290109650319,0.8636,0.84852,0.9012026819023766,0.9422290109650319,0.8636,0.84852,0.9012026819023766,0.0,25000.0
10,client10: Bot + DDoS + DoS GoldenEye...,0.9513285324062578,0.95775,0.927,0.9545284664258129,0.9513285324062578,0.95775,0.927,0.9545284664258129,0.0,25000.0
,Average,0.95712497951655,0.8890165176042762,0.8792649613021043,0.921129473032455,0.95712497951655,0.8890165176042762,0.8792649613021043,0.921129473032455,0.0,24853.4
