node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8065998329156224,0.9912731006160165,0.8767967145790554,0.8894518654997697,0.7881632653061225,0.9912731006160165,0.8624229979466119,0.8781264211005002,3.0,3132.0
2,DDoS,0.9708667152221413,0.99975,0.9758,0.9850966867840867,0.9732768691588785,0.99975,0.97784,0.9863358326756116,3.0,19874.0
3,DoS GoldenEye,0.9048257372654156,0.918724479875559,0.8802826115399712,0.9117221418234442,0.8884096024006002,0.9210577483958778,0.8690304854114876,0.9044391408114558,3.0,12356.0
4,DoS Hulk,0.99087189172175,0.9444,0.94856,0.967077978598126,0.9774572152422315,0.94525,0.93876,0.9610838565364378,3.0,20105.0
5,DoS Slowhttptest,0.8804924242424242,0.8892501912777353,0.8816973015252249,0.8848496383707651,0.8779191190430985,0.8844682478959449,0.8780797809933516,0.8811815150071463,3.0,8025.0
6,DoS slowloris,0.8034941249226963,0.9650882079851439,0.8595089070775156,0.8769087994600523,0.8058342336780367,0.9695450324976788,0.8630717380837747,0.8801416048550236,3.0,7590.0
7,FTP-Patator,0.9262564584311883,0.9974709155285787,0.9555392919220566,0.9605455431076474,0.9499517219182492,0.9952790423200135,0.968987283871558,0.9720872787155208,3.0,6609.0
8,PortScan + Infiltration,0.9551588820826953,0.99795,0.96088,0.9760856807511737,0.9585275601903023,0.9973,0.96332,0.9775294665392438,3.0,19861.0
9,SSH-Patator + Heartbleed,0.8456446915541435,0.9888544891640867,0.9041795665634675,0.9116597688026259,0.82571649883811,0.990092879256966,0.8905572755417956,0.9004645924257356,3.0,5169.0
10,WebAttack BF + SQL + XSS,0.9412621359223301,0.9048063462435838,0.9241717218852077,0.9226742802759933,0.9259789875835721,0.9048063462435838,0.9162389174055063,0.9152702383762096,3.0,3363.0
,Average,0.9025472894280406,0.9597567730690704,0.9167416115092498,0.9286072383473684,0.8971235073359202,0.9598822397226081,0.9128308479254086,0.9256659947042885,3.0,10608.4
