node,category,P,R,Acc,F1
1,Bot,0.031746031746031744,0.005063291139240506,0.417201540436457,0.008733624454148471
2,DDoS,0.9621993127147767,0.8385325680059895,0.8442,0.8961194825976797
3,DoS GoldenEye,0.9360201511335012,0.9157220305569246,0.9025188092901537,0.9257598405580468
4,DoS Hulk,0.9681397738951696,0.9479245283018868,0.9338,0.9579255116308631
5,DoS Slowhttptest,0.8524904214559387,0.830999066293184,0.8362658846529815,0.8416075650118203
6,DoS slowloris,0.8337595907928389,0.6215443279313632,0.746268656716418,0.7121791370835608
7,FTP-Patator,0.7452471482889734,0.32450331125827814,0.565416285452882,0.45213379469434833
8,PortScan + Infiltration,0.10967741935483871,0.004253189892419315,0.1764,0.008188824662813102
9,SSH-Patator + Heartbleed,0.046511627906976744,0.006359300476947536,0.45278637770897834,0.011188811188811189
10,WebAttack BF + SQL + XSS,0.034482758620689655,0.0044943820224719105,0.4177362893815636,0.007952286282306162
,Average,0.5520274235909736,0.44993959958787044,0.6292593843639434,0.4821788878164397
