node,category,P,R,Acc,F1
1,Bot,0.7117117117117117,0.6220472440944882,0.6919127086007703,0.6638655462184874
2,DDoS,0.9384579108700778,1.0,0.9478,0.9682520374650286
3,DoS GoldenEye,0.882791922739245,0.992106561420819,0.9074255806346091,0.9342624854819976
4,DoS Hulk,0.9347014925373134,0.9987540493396462,0.943,0.9656667871340803
5,DoS Slowhttptest,0.7676950998185118,0.8334975369458129,0.79227761485826,0.7992442135096836
6,DoS slowloris,0.7747747747747747,0.9564411492122336,0.8329321136254213,0.8560763168809623
7,FTP-Patator,0.8134070490670352,1.0,0.8764867337602927,0.8971036585365854
8,PortScan + Infiltration,0.9120095124851367,0.7729906777525826,0.7606,0.8367653075139779
9,SSH-Patator + Heartbleed,0.7754342431761787,0.9314456035767511,0.8243034055727554,0.8463100880162492
10,WebAttack BF + SQL + XSS,0.7627811860940695,0.9031476997578692,0.8179696616102684,0.8270509977827051
,Average,0.8273764903274055,0.9010430522100205,0.8394707818662377,0.8594597438539757
