node,category,P,R,Acc,F1
1,Bot,0.7420289855072464,0.6597938144329897,0.7163029525032092,0.6984993178717599
2,DDoS,0.9426404361223039,1.0,0.9516,0.970473401659346
3,DoS GoldenEye,0.8985443317159242,0.9912408759124087,0.9188747137716716,0.9426191577973161
4,DoS Hulk,0.9436117059243397,0.9987408713170486,0.9516,0.970393931979447
5,DoS Slowhttptest,0.784741144414169,0.8244274809160306,0.7942326490713587,0.8040949278734295
6,DoS slowloris,0.8371150729335495,0.9231456657730116,0.861819932595089,0.8780280492987675
7,FTP-Patator,0.8316831683168316,0.9966101694915255,0.889295516925892,0.9067077872012336
8,PortScan + Infiltration,0.9404208800218639,0.8630549285176825,0.8472,0.9000784724038713
9,SSH-Patator + Heartbleed,0.7934210526315789,0.945141065830721,0.8513931888544891,0.8626609442060086
10,WebAttack BF + SQL + XSS,0.16260162601626016,0.047961630695443645,0.41656942823803966,0.07407407407407407
,Average,0.7876808403604068,0.8250116502886862,0.8198888381959749,0.8007630064365253
