node,category,P,R,Acc,F1
1,Bot,0.7337110481586402,0.6658097686375322,0.7124518613607189,0.6981132075471698
2,DDoS,0.9128705712219812,0.6356998992950654,0.6624,0.7494805580290888
3,DoS GoldenEye,0.8903792784458835,0.9427032321253673,0.8842001962708538,0.9157944814462416
4,DoS Hulk,0.9359142035051007,0.8918245264207378,0.8642,0.9133375877472878
5,DoS Slowhttptest,0.7756052141527002,0.7948473282442748,0.7771260997067448,0.7851083883129123
6,DoS slowloris,0.8100961538461539,0.9439775910364145,0.8570052961001444,0.871927554980595
7,FTP-Patator,0.7570456754130224,0.6692439862542955,0.7095150960658737,0.7104423164614683
8,PortScan + Infiltration,0.9334916864608076,0.8891402714932126,0.8614,0.9107763615295481
9,SSH-Patator + Heartbleed,0.7848605577689243,0.9263322884012539,0.8382352941176471,0.8497483824586628
10,WebAttack BF + SQL + XSS,0.7840909090909091,0.9409090909090909,0.8366394399066511,0.8553719008264463
,Average,0.8318065298064123,0.8300487982817245,0.8003173283528634,0.8260100739339421
