node,category,P,R,Acc,F1
1,Bot,0.6815642458100558,0.6177215189873417,0.6598202824133504,0.648074369189907
2,DDoS,0.9318446150267504,0.9997504367357125,0.9412,0.9646039007946063
3,DoS GoldenEye,0.8754355400696864,0.9906357811729917,0.9002289826627412,0.9294797687861271
4,DoS Hulk,0.9269544924154026,0.999245283018868,0.9368,0.9617433414043584
5,DoS Slowhttptest,0.7646153846153846,0.9281045751633987,0.8128054740957967,0.8384647827920708
6,DoS slowloris,0.7735271614384086,0.9637750238322211,0.8391911410688493,0.8582342954159593
7,FTP-Patator,0.8010610079575596,1.0,0.8627630375114365,0.8895434462444771
8,PortScan + Infiltration,0.9250513347022588,0.9016762571928947,0.863,0.9132142404662359
9,SSH-Patator + Heartbleed,0.74609375,0.9109697933227345,0.8057275541795665,0.8203292770221904
10,WebAttack BF + SQL + XSS,0.7843511450381679,0.9235955056179775,0.8284714119019837,0.848297213622291
,Average,0.8210498677073674,0.923547417504414,0.8450007883833723,0.8671984635738224
