node,category,P,R,Acc,F1
1,Bot,0.20833333333333334,0.012658227848101266,0.4749679075738126,0.02386634844868735
2,DDoS,0.9741309620048505,0.6014474669328674,0.6678,0.7437123900632618
3,DoS GoldenEye,0.9681933842239185,0.7501232134056185,0.8177952240758914,0.8453207442377118
4,DoS Hulk,0.9881288863764839,0.8794968553459119,0.8958,0.9306535338746174
5,DoS Slowhttptest,0.9519331243469175,0.8506069094304388,0.8993157380254154,0.8984220907297831
6,DoS slowloris,0.9440242057488654,0.5948522402287894,0.777563793933558,0.7298245614035088
7,FTP-Patator,0.0,0.0,0.4254345837145471,0.0
8,PortScan + Infiltration,0.16666666666666666,0.002251688766574931,0.1934,0.004443347321648976
9,SSH-Patator + Heartbleed,0.0,0.0,0.48297213622291024,0.0
10,WebAttack BF + SQL + XSS,0.1935483870967742,0.01348314606741573,0.45857642940490084,0.025210084033613446
,Average,0.5394958949797809,0.3704919748025718,0.6093625812951036,0.42014531001128325
