node,category,P,R,Acc,F1
1,Bot,0.75,0.6151898734177215,0.7008985879332478,0.6759388038942976
2,DDoS,0.9248663942156554,0.7342151235338158,0.7392,0.8185865331107401
3,DoS GoldenEye,0.9016697588126159,0.9581074420896993,0.9028459273797841,0.9290322580645162
4,DoS Hulk,0.9370803282765481,0.9479245283018868,0.908,0.9424712356178089
5,DoS Slowhttptest,0.783710407239819,0.8085901027077498,0.782991202346041,0.7959558823529411
6,DoS slowloris,0.7722117202268431,0.778836987607245,0.772267693789119,0.7755102040816326
7,FTP-Patator,0.7747148288973384,0.6746688741721855,0.7118023787740164,0.7212389380530974
8,PortScan + Infiltration,0.9421717171717172,0.9334500875656743,0.901,0.937790624607264
9,SSH-Patator + Heartbleed,0.7753424657534247,0.8998410174880763,0.8243034055727554,0.8329654157468727
10,WebAttack BF + SQL + XSS,0.8275862068965517,0.9168539325842696,0.8576429404900817,0.8699360341151386
,Average,0.8389353827490513,0.8267677969468323,0.8100952136285045,0.829942592964431
