node,category,P,R,Acc,F1
1,Bot,0.7610062893081762,0.6126582278481013,0.7060333761232349,0.6788218793828892
2,DDoS,0.9231046931407942,0.6381332667831295,0.6674,0.7546111848900694
3,DoS GoldenEye,0.8987538940809969,0.8531296205027107,0.8387307818122343,0.8753476611883692
4,DoS Hulk,0.937434554973822,0.9008805031446541,0.8734,0.91879409878127
5,DoS Slowhttptest,0.7996306555863343,0.8085901027077498,0.793743890518084,0.8040854224698236
6,DoS slowloris,0.807495741056218,0.90371782650143,0.8425613866153105,0.8529014844804319
7,FTP-Patator,0.7851637764932563,0.6746688741721855,0.7182067703568161,0.7257346393588602
8,PortScan + Infiltration,0.9454022988505747,0.9054290718038529,0.8826,0.9249840255591054
9,SSH-Patator + Heartbleed,0.7949438202247191,0.8998410174880763,0.8382352941176471,0.8441461595824012
10,WebAttack BF + SQL + XSS,0.8276553106212425,0.9280898876404494,0.8623103850641773,0.875
,Average,0.8480591034336135,0.812513839859234,0.8023221884607503,0.825442655569322
