node,category,P,R,Acc,F1
1,Bot,0.6848137535816619,0.6112531969309463,0.6636713735558408,0.6459459459459459
2,DDoS,0.9315689079637578,0.980426599749059,0.927,0.9553735175449322
3,DoS GoldenEye,0.8804114873553365,0.9946731234866828,0.9051357540071966,0.9340609367894498
4,DoS Hulk,0.9294871794871795,0.9048926610084873,0.8688,0.9170250442701745
5,DoS Slowhttptest,0.7777777777777778,0.9942418426103646,0.852394916911046,0.8727885425442291
6,DoS slowloris,0.828125,0.9832155477031802,0.8796340876263842,0.8990306946688207
7,FTP-Patator,0.8012379642365888,0.998286203941731,0.8668801463860933,0.888973674170164
8,PortScan + Infiltration,0.9331469834614489,0.9925668979187314,0.9366,0.9619402089086325
9,SSH-Patator + Heartbleed,0.7804568527918782,0.9262048192771084,0.8281733746130031,0.8471074380165289
10,WebAttack BF + SQL + XSS,0.7685009487666035,0.9642857142857143,0.8401400233372228,0.8553326293558606
,Average,0.8315526855422233,0.9350046606912004,0.8568429676436787,0.877757863221474
